latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
31.48993,77.46711,339.17,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,299.54,5.69,D
25.31256,83.01592,296.59,0.44,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,286.52,0.96,N
26.63999,79.4782,296.35,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,281.25,0.43,N
26.64331,79.47884,304.94,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.98,0.43,N
26.76131,83.20057,301.68,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,285.16,1.09,N
28.34821,77.25523,295.54,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.45,0.54,N
28.54999,82.07924,306.74,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.82,1.02,N
28.55066,82.07528,299.05,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.3,1.02,N
28.97769,81.77637,295.14,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.58,0.44,N
29.01377,81.34498,297.93,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.96,0.55,N
29.21816,81.71809,311.26,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,271.85,1.8,N
29.32345,81.76144,305.33,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.09,1.02,N
29.38598,81.89549,304.3,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,273.43,1.04,N
29.40828,79.83261,299.09,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.23,0.78,N
29.42678,81.95606,295.38,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,271.01,1.09,N
29.5754,81.77426,300.99,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,274.41,0.5,N
29.61646,81.05551,297.37,0.38,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,271.53,0.55,N
29.63595,82.15096,297.22,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,272.26,1.08,N
29.67238,81.23638,318.25,0.38,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.41,1.98,N
29.673,81.23247,315.06,0.38,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.45,1.98,N
29.67362,81.22857,301.31,0.38,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.24,0.84,N
29.67505,81.24094,302.71,0.38,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,274.53,0.78,N
29.67568,81.23704,311.43,0.38,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.8,1.98,N
29.67629,81.23314,323.67,0.38,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.95,1.98,N
29.67691,81.22924,298.08,0.38,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.47,0.84,N
29.67958,81.23381,319.05,0.38,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,275.62,2.05,N
29.7549,79.76553,297.54,0.4,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.86,0.7,N
29.79501,80.02759,312.47,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.84,1.48,N
29.79833,80.02831,308.33,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.51,1.48,N
29.88189,79.72967,328.1,0.4,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.86,1.95,N
29.8825,79.72552,295.51,0.4,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.86,2.46,N
29.88523,79.73048,318.87,0.4,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.27,1.95,N
29.88945,78.87094,301.19,0.42,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.07,0.66,N
29.95598,79.52936,295.61,0.4,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.25,0.7,N
29.9817,80.71191,305.53,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.18,1.13,N
29.98349,79.53053,304.99,0.4,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.07,1.4,N
29.985,80.71254,301.82,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.23,0.87,N
29.98621,79.53554,297.26,0.4,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.17,1.01,N
29.9908,79.52789,295.52,0.4,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.83,0.74,N
30.02797,78.69897,300.1,0.42,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.78,0.49,N
30.05064,80.66064,300.23,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,264.4,0.33,N
30.0679,80.61378,296.77,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.21,0.57,N
30.10501,80.59389,305.8,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,270.23,1.22,N
30.10539,78.84533,308.39,0.42,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.85,1.66,N
30.10559,80.59013,295.85,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,267.74,1.19,N
30.10678,80.5824,297.48,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,259.23,0.27,N
30.1089,80.59074,309.61,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,266.87,1.19,N
30.11988,80.27067,311.28,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,274.25,1.13,N
30.15871,78.55932,304.56,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.7,0.71,N
30.16803,78.97639,326.69,0.41,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.05,3.01,N
30.19085,80.29807,300.55,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,274.84,1.79,N
30.19147,80.29395,314.32,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,276,2.51,N
30.1921,80.28986,321.31,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.58,2.51,N
30.19287,80.30714,332.9,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,272.36,4.39,N
30.19615,80.30801,331.46,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.7,5.55,N
30.1994,80.30894,347.08,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.92,5.55,N
30.20002,80.30489,301.29,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,268.45,3.25,N
30.31181,79.28745,303.82,0.41,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.06,0.68,N
30.37311,79.46701,306.83,0.4,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.88,1.49,N
30.37372,79.46275,313.41,0.4,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.71,1.49,N
30.43655,78.36353,296.76,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.55,0.68,N
30.43715,78.35907,297.91,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.83,0.83,N
30.54661,78.26427,297.38,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.33,2.37,N
30.55011,78.26511,329.81,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,281.43,2.37,N
30.55065,78.26112,313.8,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.15,2.37,N
30.55362,78.26595,321.05,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.67,3.27,N
30.61533,78.52973,296.39,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.28,0.65,N
30.6165,78.52109,304.49,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.82,1.54,N
30.61878,78.53065,297.71,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.94,0.67,N
30.61993,78.52221,303.69,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.71,1.83,N
30.62339,78.52309,323.66,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.12,1.83,N
30.73477,78.44103,296.19,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.62,0.75,N
30.7626,78.47441,298.85,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.04,0.71,N
30.85716,78.02829,310.59,0.45,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.91,1.18,N
30.86074,78.02885,297.9,0.45,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.73,1.18,N
30.89697,78.6521,305.63,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.36,2.39,N
30.89751,78.64816,332,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.26,4.72,N
30.89805,78.64423,336.83,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.69,4.72,N
30.9004,78.65317,326.79,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.73,2.39,N
30.90094,78.64922,328.32,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.46,4.72,N
30.90148,78.64524,321.72,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.4,4.72,N
30.90665,78.01314,298.53,0.45,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.62,1.78,N
30.94272,77.73468,305.21,0.47,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.12,1.36,N
30.94335,77.72982,310.9,0.47,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.12,1.17,N
30.94392,77.72539,295.77,0.47,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.31,1.17,N
30.94449,77.72099,306.15,0.47,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.51,0.93,N
30.94512,77.71604,297.52,0.47,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.12,0.93,N
30.9586,77.5518,299.77,0.47,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.49,0.91,N
30.96217,77.55309,305.28,0.47,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.28,1.39,N
30.99908,78.07191,304.2,0.45,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.09,1.03,N
30.99975,78.06676,300.61,0.45,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.94,0.96,N
31.03658,77.83957,313.84,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,277,1.65,N
31.04374,77.84135,304.58,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.26,1.43,N
31.08129,77.89273,317.19,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.96,1.85,N
31.08255,77.89053,336.32,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,282.13,5.38,N
31.08488,77.89339,316.84,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.56,1.45,N
31.25461,77.76013,323.66,0.47,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,275.02,3.53,N
31.25755,77.76621,301.77,0.47,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,274.57,1.56,N
31.26819,77.76995,299.31,0.47,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,275.28,1.4,N
31.2743,77.17129,327.84,0.5,0.41,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.34,2.83,N
31.27466,77.42137,305.26,0.48,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.7,1.39,N
31.27522,77.41695,306.72,0.48,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.89,1.39,N
31.27928,78.06638,304.8,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,269.87,1.9,N
31.28018,77.18511,301.68,0.5,0.41,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.68,0.81,N
31.28051,77.18642,299.47,0.5,0.41,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.85,0.94,N
31.28081,78.06825,304.61,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,270.3,1.72,N
31.28486,77.15031,295.13,0.5,0.41,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.17,1.16,N
31.29228,78.02157,313.06,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.03,2.64,N
31.3091,77.26422,311.09,0.49,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.34,1.24,N
31.30981,77.25849,297.7,0.49,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.59,1.24,N
31.31856,77.24911,308.43,0.49,0.41,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.07,2.05,N
31.49936,77.46383,311.1,0.48,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.97,1.72,N
23.98792,79.39255,300.53,0.38,0.36,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.74,0.44,N
23.99123,79.39317,298.81,0.38,0.36,2026-01-14,2027,N,VIIRS,n,2.0NRT,286.2,0.61,N
24.05331,80.61246,296.73,0.39,0.36,2026-01-14,2027,N,VIIRS,n,2.0NRT,285.71,0.64,N
24.14025,82.63201,308.22,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,282.63,1.06,N
24.14299,82.63712,333.11,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,286.05,3.2,N
24.14377,82.63272,298.29,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.2,0.91,N
24.16645,82.68481,302.91,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,283.48,0.95,N
24.16707,82.68707,304.86,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.51,0.9,N
24.1672,82.62402,297.34,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,282.7,0.98,N
24.17974,82.65169,299.89,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.43,0.87,N
24.18444,82.66618,296.84,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,283.27,0.94,N
24.18521,82.66187,305.02,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,283.77,0.94,N
24.19858,80.79813,303.27,0.39,0.36,2026-01-14,2027,N,VIIRS,n,2.0NRT,286.73,0.67,N
24.20191,80.79881,296.45,0.39,0.36,2026-01-14,2027,N,VIIRS,n,2.0NRT,285.67,0.67,N
24.20482,82.71576,299.77,0.45,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.56,1.21,N
24.20914,82.71208,295.62,0.45,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,285.51,0.81,N
24.52863,81.1685,297.31,0.4,0.37,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.77,0.62,N
24.59562,80.86117,300.79,0.39,0.36,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.92,0.71,N
